gbifID,eventDate,decimalLatitude,decimalLongitude,level0Gid,species,occurrenceStatus
3463528337,2019-12-24 00:00:00,-33.3246,151.365,AUS,Litoria fallax,1
3463528410,2019-12-01 00:00:00,-26.475167,152.960274,AUS,Litoria fallax,1
3463528425,2019-02-08 00:00:00,-17.1008,145.773,AUS,Litoria fallax,1
3463528433,2018-03-08 00:00:00,-26.5391,153.094,AUS,Litoria fallax,1
3463528459,2018-11-11 00:00:00,-25.6727,152.579,AUS,Litoria fallax,1
3463528470,2019-09-30 00:00:00,-33.325,151.365,AUS,Litoria fallax,1
3463528491,2018-11-13 00:00:00,-34.484949,150.775402,AUS,Litoria fallax,1
3463528496,2018-12-06 00:00:00,-33.3251,151.365,AUS,Litoria fallax,1
3463528542,2019-11-25 00:00:00,-35.7692,150.197,AUS,Litoria fallax,1
3463528626,2019-01-31 00:00:00,-17.1008,145.773,AUS,Litoria fallax,1
3463528675,2019-03-30 00:00:00,-27.529514,152.755195,AUS,Litoria fallax,1
3463528730,2019-10-03 00:00:00,-33.617344,150.928097,AUS,Litoria fallax,1
3463528802,2018-09-27 00:00:00,-26.671502,152.871492,AUS,Litoria fallax,1
3463528823,2019-01-28 00:00:00,-26.4562,152.999,AUS,Litoria fallax,1
3463528826,2018-12-16 00:00:00,-16.870244,145.678961,AUS,Litoria fallax,1
3463528857,2018-10-23 00:00:00,-32.986,151.593,AUS,Litoria fallax,1
3463528862,2019-11-11 00:00:00,-33.086843,151.420827,AUS,Litoria fallax,1
3463528936,2018-11-22 00:00:00,-24.8504,152.337,AUS,Litoria fallax,1
3463528987,2019-01-28 00:00:00,-33.3248,151.365,AUS,Litoria fallax,1
3463529012,2019-11-11 00:00:00,-33.348943,151.188529,AUS,Litoria fallax,1
3463529031,2018-12-07 00:00:00,-27.6676,152.921,AUS,Litoria fallax,1
3463529032,2019-09-19 00:00:00,-33.325,151.365,AUS,Litoria fallax,1
3463529034,2018-10-15 00:00:00,-32.861838,151.811479,AUS,Litoria fallax,1
3463529066,2018-11-11 00:00:00,-33.675543,151.107213,AUS,Litoria fallax,1
3463529088,2019-01-02 00:00:00,-33.3246,151.365,AUS,Litoria fallax,1
3463529101,2018-10-14 00:00:00,-25.327942,152.851902,AUS,Litoria fallax,1
3463529141,2019-09-23 00:00:00,-33.325,151.365,AUS,Litoria fallax,1
3463529225,2019-11-27 00:00:00,-33.0721,151.463,AUS,Litoria fallax,1
3463529230,2019-03-30 00:00:00,-26.452877,152.868421,AUS,Litoria fallax,1
3463529273,2019-08-31 00:00:00,-28.7051,153.088,AUS,Litoria fallax,1
3463529291,2019-11-17 00:00:00,-34.837779,150.738093,AUS,Litoria fallax,1
3463536347,2018-12-10 00:00:00,-27.990517,153.293764,AUS,Litoria fallax,1
3463536364,2018-09-28 00:00:00,-28.48526,153.381374,AUS,Litoria fallax,1
3463536373,2018-11-10 00:00:00,-33.166381,151.470992,AUS,Litoria fallax,1
3463536393,2019-12-25 00:00:00,-37.8948,145.414,AUS,Litoria fallax,1
3463536405,2018-11-16 00:00:00,-33.6947,151.295,AUS,Litoria fallax,1
3463536467,2018-11-16 00:00:00,-26.1135,152.799,AUS,Litoria fallax,1
3463536476,2018-02-23 00:00:00,-28.637771,153.219211,AUS,Litoria fallax,1
3463536478,2018-11-18 00:00:00,-32.932588,151.128685,AUS,Litoria fallax,1
3463536511,2018-10-13 00:00:00,-32.936317,151.556741,AUS,Litoria fallax,1
3463536522,2018-03-26 00:00:00,-32.332841,151.745459,AUS,Litoria fallax,1
3463536524,2018-09-13 00:00:00,-32.623986,151.291272,AUS,Litoria fallax,1
3463536529,2018-01-23 00:00:00,-34.801,150.493,AUS,Litoria fallax,1
3463536548,2018-05-29 00:00:00,-26.686033,153.020983,AUS,Litoria fallax,1
3463536549,2019-09-04 00:00:00,-26.40837,152.988471,AUS,Litoria fallax,1
3463536560,2018-11-12 00:00:00,-33.699738,151.043349,AUS,Litoria fallax,1
3463536584,2018-10-07 00:00:00,-26.1136,152.799,AUS,Litoria fallax,1
3463536596,2018-03-01 00:00:00,-33.911057,151.18449,AUS,Litoria fallax,1
3463536642,2019-10-20 00:00:00,-26.5379,152.969,AUS,Litoria fallax,1
3463536643,2019-12-26 00:00:00,-28.3414,153.371,AUS,Litoria fallax,1
3463536648,2019-10-04 00:00:00,-33.5806,150.666,AUS,Litoria fallax,1
3463536672,2019-11-02 00:00:00,-17.0256,145.733,AUS,Litoria fallax,1
3463536681,2019-01-01 00:00:00,-30.3,152.9,AUS,Litoria fallax,1
3463536682,2019-11-12 00:00:00,-26.767538,152.943662,AUS,Litoria fallax,1
3463536683,2019-01-30 00:00:00,-30.314798,151.689789,AUS,Litoria fallax,1
3463536703,2019-03-24 00:00:00,-27.721786,152.922562,AUS,Litoria fallax,1
3463536738,2019-11-23 00:00:00,-33.756223,150.623318,AUS,Litoria fallax,1
3463536766,2019-09-22 00:00:00,-26.76955,152.967316,AUS,Litoria fallax,1
3463536803,2018-11-07 00:00:00,-33.246133,151.454148,AUS,Litoria fallax,1
3463536823,2019-11-11 00:00:00,-32.9386,151.489,AUS,Litoria fallax,1
3463536825,2019-10-31 00:00:00,-34.0521,150.528,AUS,Litoria fallax,1
3463536841,2019-09-14 00:00:00,-27.5174,152.818,AUS,Litoria fallax,1
3463536858,2018-11-08 00:00:00,-23.0285,150.701,AUS,Litoria fallax,1
3463536867,2019-11-12 00:00:00,-33.689089,151.003536,AUS,Litoria fallax,1
3463536910,2019-09-27 00:00:00,-33.3244,151.365,AUS,Litoria fallax,1
3463536967,2019-11-11 00:00:00,-33.397593,151.377719,AUS,Litoria fallax,1
3463537063,2018-03-11 00:00:00,-25.6989,152.625,AUS,Litoria fallax,1
3463537084,2019-03-16 00:00:00,-25.6719,152.579,AUS,Litoria fallax,1
3463537109,2018-10-31 00:00:00,-31.443,152.785,AUS,Litoria fallax,1
3463537144,2018-11-16 00:00:00,-27.5241,152.988,AUS,Litoria fallax,1
3463537157,2019-08-30 00:00:00,-28.5279,153.192,AUS,Litoria fallax,1
3463537238,2018-11-23 00:00:00,-27.5129,153.028,AUS,Litoria fallax,1
3463537267,2018-12-11 00:00:00,-27.630827,153.291507,AUS,Litoria fallax,1
3463545308,2019-03-19 00:00:00,-19.258942,146.784226,AUS,Litoria fallax,1
3463545325,2019-01-02 00:00:00,-33.3246,151.365,AUS,Litoria fallax,1
3463545335,2018-12-25 00:00:00,-35.8281,150.173,AUS,Litoria fallax,1
3463545408,2018-11-20 00:00:00,-27.488581,152.915471,AUS,Litoria fallax,1
3463545425,2019-11-08 00:00:00,-28.34134,153.371416,AUS,Litoria fallax,1
3463545477,2018-12-03 00:00:00,-29.1376,153.175,AUS,Litoria fallax,1
3463545536,2019-10-14 00:00:00,-33.743317,150.706817,AUS,Litoria fallax,1
3463545540,2018-12-10 00:00:00,-34.81045,150.633398,AUS,Litoria fallax,1
3463545569,2019-09-27 00:00:00,-34.6554,150.81,AUS,Litoria fallax,1
3463545590,2019-11-16 00:00:00,-32.774279,151.291635,AUS,Litoria fallax,1
3463545597,2019-09-22 00:00:00,-26.4561,152.999,AUS,Litoria fallax,1
3463545598,2019-02-14 00:00:00,-33.3246,151.365,AUS,Litoria fallax,1
3463545625,2018-11-19 00:00:00,-25.6671,152.579,AUS,Litoria fallax,1
3463545629,2018-08-26 00:00:00,-27.3256,152.761,AUS,Litoria fallax,1
3463545660,2018-11-18 00:00:00,-33.086456,151.420792,AUS,Litoria fallax,1
3463545691,2019-11-10 00:00:00,-32.768522,151.579711,AUS,Litoria fallax,1
3463545693,2019-09-17 00:00:00,-26.454,153.1,AUS,Litoria fallax,1
3463545715,2018-10-19 00:00:00,-34.161129,150.584887,AUS,Litoria fallax,1
3463545751,2018-11-11 00:00:00,-25.5408,152.667,AUS,Litoria fallax,1
3463545772,2019-03-31 00:00:00,-26.737132,152.818477,AUS,Litoria fallax,1
3463545809,2019-10-02 00:00:00,-26.6747,153.016,AUS,Litoria fallax,1
3463545812,2019-11-09 00:00:00,-27.477676,153.007189,AUS,Litoria fallax,1
3463545818,2019-02-25 00:00:00,-33.3249,151.365,AUS,Litoria fallax,1
3463545876,2018-10-02 00:00:00,-33.833748,151.066884,AUS,Litoria fallax,1
3463545909,2018-03-09 00:00:00,-16.8361,145.519,AUS,Litoria fallax,1
3463545930,2019-04-07 00:00:00,-33.6187,151.015,AUS,Litoria fallax,1
3463546017,2018-12-10 00:00:00,-19.2888,146.814,AUS,Litoria fallax,1
3463546026,2018-10-20 00:00:00,-26.1136,152.799,AUS,Litoria fallax,1
3463546065,2019-01-08 00:00:00,-33.3248,151.364,AUS,Litoria fallax,1
3463546067,2019-10-02 00:00:00,-26.496712,153.084974,AUS,Litoria fallax,1
3463546122,2019-02-16 00:00:00,-26.24869,152.771441,AUS,Litoria fallax,1
3463555320,2018-11-26 00:00:00,-25.3429,152.805,AUS,Litoria fallax,1
3463555328,2018-12-05 00:00:00,-32.6714,151.388,AUS,Litoria fallax,1
3463555340,2018-07-29 00:00:00,-28.713118,152.692677,AUS,Litoria fallax,1
3463555553,2019-02-11 00:00:00,-33.3249,151.365,AUS,Litoria fallax,1
3463555580,2018-10-15 00:00:00,-29.5851,152.78,AUS,Litoria fallax,1
3463555608,2018-10-22 00:00:00,-26.519017,152.944462,AUS,Litoria fallax,1
3463555674,2019-10-02 00:00:00,-27.1691,152.99,AUS,Litoria fallax,1
3463555678,2018-10-10 00:00:00,-26.1136,152.799,AUS,Litoria fallax,1
3463555688,2019-12-27 00:00:00,-28.323991,153.460438,AUS,Litoria fallax,1
3463555691,2018-12-11 00:00:00,-16.812862,145.717788,AUS,Litoria fallax,1
3463555698,2018-01-13 00:00:00,-33.755743,150.616651,AUS,Litoria fallax,1
3463555714,2018-11-18 00:00:00,-33.085856,151.423588,AUS,Litoria fallax,1
3463555739,2019-10-05 00:00:00,-28.423874,153.349392,AUS,Litoria fallax,1
3463555757,2019-01-09 00:00:00,-33.3248,151.365,AUS,Litoria fallax,1
3463555808,2019-02-23 00:00:00,-33.3249,151.365,AUS,Litoria fallax,1
3463555840,2019-12-26 00:00:00,-26.344,152.882,AUS,Litoria fallax,1
3463555861,2019-10-09 00:00:00,-27.3525,152.98,AUS,Litoria fallax,1
3463555868,2019-12-29 00:00:00,-27.919323,153.167732,AUS,Litoria fallax,1
3463555892,2019-08-31 00:00:00,-33.010696,151.571451,AUS,Litoria fallax,1
3463555899,2018-12-17 00:00:00,-26.7459,152.994,AUS,Litoria fallax,1
3463555948,2019-12-19 00:00:00,-28.7058,153.086,AUS,Litoria fallax,1
3463555963,2019-11-15 00:00:00,-27.640516,153.238776,AUS,Litoria fallax,1
3463555993,2018-12-26 00:00:00,-28.3417,153.371,AUS,Litoria fallax,1
3463556042,2018-08-04 00:00:00,-28.159017,153.37671,AUS,Litoria fallax,1
3463556074,2019-12-28 00:00:00,-21.105774,148.945312,AUS,Litoria fallax,1
3463556155,2018-10-17 00:00:00,-33.4551,150.994,AUS,Litoria fallax,1
3463556246,2019-10-07 00:00:00,-27.234598,153.016451,AUS,Litoria fallax,1
3463556272,2019-01-21 00:00:00,-28.406937,153.382658,AUS,Litoria fallax,1
3463562313,2019-02-07 00:00:00,-33.3248,151.365,AUS,Litoria fallax,1
3463562344,2019-11-03 00:00:00,-34.5788,150.782,AUS,Litoria fallax,1
3463562354,2018-10-17 00:00:00,-33.8519,151.1,AUS,Litoria fallax,1
3463562358,2018-04-10 00:00:00,-16.9962,145.42,AUS,Litoria fallax,1
3463562381,2018-10-20 00:00:00,-26.1136,152.799,AUS,Litoria fallax,1
3463562385,2019-12-03 00:00:00,-33.755341,150.623278,AUS,Litoria fallax,1
3463562486,2018-09-12 00:00:00,-28.4113,152.652,AUS,Litoria fallax,1
3463562570,2019-10-02 00:00:00,-34.9924,150.61,AUS,Litoria fallax,1
3463562590,2019-11-03 00:00:00,-33.019935,151.426173,AUS,Litoria fallax,1
3463562662,2019-11-07 00:00:00,-33.325,151.365,AUS,Litoria fallax,1
3463562663,2019-11-27 00:00:00,-33.755219,150.623815,AUS,Litoria fallax,1
3463562702,2018-12-08 00:00:00,-26.4562,152.999,AUS,Litoria fallax,1
3463562728,2019-11-10 00:00:00,-26.710236,152.981699,AUS,Litoria fallax,1
3463562735,2019-01-30 00:00:00,-33.3249,151.365,AUS,Litoria fallax,1
3463562753,2018-01-23 00:00:00,-34.801,150.493,AUS,Litoria fallax,1
3463562771,2018-11-21 00:00:00,-28.207987,153.442362,AUS,Litoria fallax,1
3463562774,2019-10-03 00:00:00,-33.7713,151.115,AUS,Litoria fallax,1
3463562796,2018-01-04 00:00:00,-30.389103,152.67616,AUS,Litoria fallax,1
3463562833,2018-12-01 00:00:00,-34.493719,150.766444,AUS,Litoria fallax,1
3463562841,2019-11-06 00:00:00,-27.4982,153.005,AUS,Litoria fallax,1
3463562856,2018-12-19 00:00:00,-29.505271,152.823766,AUS,Litoria fallax,1
3463562909,2019-09-15 00:00:00,-32.973658,151.715921,AUS,Litoria fallax,1
3463562943,2019-11-07 00:00:00,-33.3244,151.365,AUS,Litoria fallax,1
3463562957,2019-09-15 00:00:00,-33.3249,151.365,AUS,Litoria fallax,1
3463562973,2018-02-18 00:00:00,-27.6427,153.12,AUS,Litoria fallax,1
3463563074,2018-12-10 00:00:00,-34.346821,150.896987,AUS,Litoria fallax,1
3463563076,2018-10-18 00:00:00,-33.086853,151.420781,AUS,Litoria fallax,1
3463563088,2018-11-15 00:00:00,-28.065524,153.163679,AUS,Litoria fallax,1
3463563106,2018-10-10 00:00:00,-33.83804,151.073111,AUS,Litoria fallax,1
3463563110,2019-02-27 00:00:00,-33.3247,151.365,AUS,Litoria fallax,1
3463563113,2019-02-14 00:00:00,-26.475144,152.960256,AUS,Litoria fallax,1
3463563116,2018-10-19 00:00:00,-31.7925,152.315,AUS,Litoria fallax,1
3463563118,2018-03-08 00:00:00,-16.8806,145.57,AUS,Litoria fallax,1
3463563244,2018-10-13 00:00:00,-17.3333,145.656,AUS,Litoria fallax,1
3463563248,2018-11-19 00:00:00,-28.855293,153.391312,AUS,Litoria fallax,1
3463563256,2019-03-30 00:00:00,-27.529648,152.755416,AUS,Litoria fallax,1
3463563262,2019-10-31 00:00:00,-33.87921,151.167767,AUS,Litoria fallax,1
3463563274,2019-12-20 00:00:00,-33.756277,150.623522,AUS,Litoria fallax,1
3463563279,2019-10-25 00:00:00,-33.430732,151.380904,AUS,Litoria fallax,1
3463572302,2019-12-04 00:00:00,-33.3251,151.365,AUS,Litoria fallax,1
3463572309,2019-10-07 00:00:00,-34.739855,150.549905,AUS,Litoria fallax,1
3463572313,2019-10-06 00:00:00,-34.807617,150.635214,AUS,Litoria fallax,1
3463572496,2019-09-20 00:00:00,-33.325,151.365,AUS,Litoria fallax,1
3463572514,2018-10-18 00:00:00,-27.065375,152.94733,AUS,Litoria fallax,1
3463572549,2018-03-10 00:00:00,-17.440177,145.45697,AUS,Litoria fallax,1
3463572557,2019-02-20 00:00:00,-33.3249,151.365,AUS,Litoria fallax,1
3463572577,2018-11-15 00:00:00,-27.5303,152.974,AUS,Litoria fallax,1
3463572605,2019-02-04 00:00:00,-33.3245,151.365,AUS,Litoria fallax,1
3463572614,2018-10-02 00:00:00,-34.496038,150.77661,AUS,Litoria fallax,1
3463572616,2019-09-18 00:00:00,-29.95451,152.975793,AUS,Litoria fallax,1
3463572627,2018-09-04 00:00:00,-26.673064,152.886641,AUS,Litoria fallax,1
3463572628,2019-10-19 00:00:00,-26.1135,152.799,AUS,Litoria fallax,1
3463572632,2018-11-11 00:00:00,-29.505287,152.823748,AUS,Litoria fallax,1
3463572633,2018-09-28 00:00:00,-30.4811,152.88,AUS,Litoria fallax,1
3463572660,2018-09-07 00:00:00,-26.4539,153.1,AUS,Litoria fallax,1
3463572691,2018-10-10 00:00:00,-26.4675,152.891,AUS,Litoria fallax,1
3463572695,2018-12-31 00:00:00,-28.5401,153.35,AUS,Litoria fallax,1
3463572761,2018-11-21 00:00:00,-28.3399,153.565,AUS,Litoria fallax,1
3463572770,2019-11-09 00:00:00,-33.086991,151.420466,AUS,Litoria fallax,1
3463572811,2019-11-22 00:00:00,-33.3247,151.365,AUS,Litoria fallax,1
3463572833,2018-12-16 00:00:00,-26.817036,152.973802,AUS,Litoria fallax,1
3463572923,2019-09-15 00:00:00,-27.721863,152.92218,AUS,Litoria fallax,1
3463572925,2018-10-17 00:00:00,-33.9339,151.241,AUS,Litoria fallax,1
3463573061,2019-11-09 00:00:00,-33.086692,151.421027,AUS,Litoria fallax,1
3463573073,2018-09-29 00:00:00,-28.4123,153.437,AUS,Litoria fallax,1
3463573104,2018-11-25 00:00:00,-32.611023,152.116767,AUS,Litoria fallax,1
3463573106,2019-10-22 00:00:00,-32.014718,152.188298,AUS,Litoria fallax,1
3463573114,2019-09-05 00:00:00,-26.463964,152.787239,AUS,Litoria fallax,1
3463573117,2019-09-13 00:00:00,-32.8734,151.734,AUS,Litoria fallax,1
3463573140,2019-11-02 00:00:00,-33.3249,151.365,AUS,Litoria fallax,1
3463573164,2019-02-21 00:00:00,-33.3249,151.365,AUS,Litoria fallax,1
3463573210,2018-12-10 00:00:00,-33.3249,151.365,AUS,Litoria fallax,1
3463573220,2018-12-18 00:00:00,-19.423467,146.814289,AUS,Litoria fallax,1
3463573277,2019-10-22 00:00:00,-26.5655,152.935,AUS,Litoria fallax,1
3463580322,2019-09-22 00:00:00,-32.902107,151.486887,AUS,Litoria fallax,1
3463580371,2019-11-27 00:00:00,-34.039612,150.638276,AUS,Litoria fallax,1
3463580395,2018-12-10 00:00:00,-16.870115,145.678788,AUS,Litoria fallax,1
3463580406,2019-11-08 00:00:00,-26.931702,152.77384,AUS,Litoria fallax,1
3463580435,2018-11-27 00:00:00,-27.529689,152.755466,AUS,Litoria fallax,1
3463580447,2018-10-14 00:00:00,-32.2448,151.68,AUS,Litoria fallax,1
3463580525,2018-11-20 00:00:00,-34.59021,150.863284,AUS,Litoria fallax,1
3463580528,2019-09-27 00:00:00,-27.529639,152.75525,AUS,Litoria fallax,1
3463580591,2018-11-12 00:00:00,-26.8326,152.747,AUS,Litoria fallax,1
3463580614,2019-09-04 00:00:00,-33.3247,151.365,AUS,Litoria fallax,1
3463580707,2018-09-22 00:00:00,-27.300288,152.979803,AUS,Litoria fallax,1
3463580838,2018-11-16 00:00:00,-33.481089,150.700013,AUS,Litoria fallax,1
3463580904,2018-09-06 00:00:00,-26.6707,153.078,AUS,Litoria fallax,1
3463580917,2019-11-20 00:00:00,-34.1477,150.827,AUS,Litoria fallax,1
3463458310,2018-11-06 00:00:00,-31.7544,152.746,AUS,Litoria fallax,1
3463458336,2018-01-21 00:00:00,-30.475935,151.757798,AUS,Litoria fallax,1
3463458337,2019-09-17 00:00:00,-27.5171,152.818,AUS,Litoria fallax,1
3463458340,2019-02-16 00:00:00,-30.100649,153.162284,AUS,Litoria fallax,1
3463458368,2019-03-18 00:00:00,-27.6474,153.257,AUS,Litoria fallax,1
3463458374,2018-11-30 00:00:00,-33.0451,151.395,AUS,Litoria fallax,1
3463458387,2019-08-19 00:00:00,-27.1786,152.938,AUS,Litoria fallax,1
3463458412,2018-12-19 00:00:00,-16.865,145.606,AUS,Litoria fallax,1
3463458450,2019-11-10 00:00:00,-26.468,152.891,AUS,Litoria fallax,1
3463458469,2019-09-25 00:00:00,-33.325,151.365,AUS,Litoria fallax,1
3463458500,2019-12-26 00:00:00,-32.345589,151.703245,AUS,Litoria fallax,1
3463458502,2019-02-07 00:00:00,-17.275024,145.469445,AUS,Litoria fallax,1
3463458512,2018-12-28 00:00:00,-26.1135,152.799,AUS,Litoria fallax,1
3463458524,2019-12-25 00:00:00,-28.3385,153.568,AUS,Litoria fallax,1
3463458628,2019-01-01 00:00:00,-33.3251,151.365,AUS,Litoria fallax,1
3463458632,2019-07-29 00:00:00,-25.6733,152.579,AUS,Litoria fallax,1
3463458647,2019-09-27 00:00:00,-33.3246,151.365,AUS,Litoria fallax,1
3463458678,2019-02-03 00:00:00,-26.4561,152.999,AUS,Litoria fallax,1
3463458705,2018-11-27 00:00:00,-28.180741,153.44548,AUS,Litoria fallax,1
3463458734,2019-01-17 00:00:00,-33.3244,151.365,AUS,Litoria fallax,1
3463458752,2018-11-20 00:00:00,-34.484902,150.775406,AUS,Litoria fallax,1
3463458773,2019-12-23 00:00:00,-17.2737,145.581,AUS,Litoria fallax,1
3463458796,2019-03-08 00:00:00,-25.240128,152.591895,AUS,Litoria fallax,1
3463458804,2019-12-06 00:00:00,-27.6656,152.922,AUS,Litoria fallax,1
3463459039,2019-11-14 00:00:00,-34.069263,151.014754,AUS,Litoria fallax,1
3463459041,2019-01-14 00:00:00,-33.3248,151.365,AUS,Litoria fallax,1
3463459048,2018-12-25 00:00:00,-16.777915,145.66698,AUS,Litoria fallax,1
3463459053,2019-11-29 00:00:00,-33.3251,151.365,AUS,Litoria fallax,1
3463459063,2019-11-16 00:00:00,-26.731911,152.840656,AUS,Litoria fallax,1
3463459079,2019-03-30 00:00:00,-27.529486,152.755281,AUS,Litoria fallax,1
3463459108,2019-07-04 00:00:00,-26.4161,152.914,AUS,Litoria fallax,1
3463459121,2019-08-29 00:00:00,-26.214983,152.656492,AUS,Litoria fallax,1
3463459124,2018-11-18 00:00:00,-28.782218,153.580973,AUS,Litoria fallax,1
3463459127,2018-10-17 00:00:00,-26.1134,152.799,AUS,Litoria fallax,1
3463459159,2019-12-27 00:00:00,-32.1774,152.343,AUS,Litoria fallax,1
3463459179,2018-02-09 00:00:00,-26.745329,152.817469,AUS,Litoria fallax,1
3463459191,2018-11-03 00:00:00,-32.551984,151.736161,AUS,Litoria fallax,1
3463459194,2019-10-16 00:00:00,-33.75529,150.623698,AUS,Litoria fallax,1
3463459240,2019-12-01 00:00:00,-26.600767,152.901678,AUS,Litoria fallax,1
3463459246,2019-11-11 00:00:00,-26.8141,153.082,AUS,Litoria fallax,1
3463466304,2019-11-06 00:00:00,-33.4013,151.462,AUS,Litoria fallax,1
3463466377,2019-09-20 00:00:00,-32.814392,151.46042,AUS,Litoria fallax,1
3463466412,2019-10-12 00:00:00,-33.841428,151.069915,AUS,Litoria fallax,1
3463466417,2018-12-08 00:00:00,-33.3246,151.365,AUS,Litoria fallax,1
3463466418,2018-01-09 00:00:00,-33.715489,150.909628,AUS,Litoria fallax,1
3463466483,2019-02-22 00:00:00,-33.3386,151.372,AUS,Litoria fallax,1
3463466509,2018-11-09 00:00:00,-26.468,152.891,AUS,Litoria fallax,1
3463466545,2018-11-16 00:00:00,-31.03,152.764,AUS,Litoria fallax,1
3463466552,2018-11-29 00:00:00,-33.23293,151.460129,AUS,Litoria fallax,1
3463466575,2019-11-12 00:00:00,-33.3249,151.365,AUS,Litoria fallax,1
3463466669,2019-12-29 00:00:00,-32.6684,152.183,AUS,Litoria fallax,1
3463466689,2019-10-03 00:00:00,-33.3249,151.365,AUS,Litoria fallax,1
3463466692,2019-11-29 00:00:00,-33.3252,151.365,AUS,Litoria fallax,1
3463466723,2018-01-15 00:00:00,-27.59853,153.050242,AUS,Litoria fallax,1
3463466769,2018-10-13 00:00:00,-33.9931,151.246,AUS,Litoria fallax,1
3463466784,2018-09-14 00:00:00,-26.585599,152.746506,AUS,Litoria fallax,1
3463466789,2019-08-26 00:00:00,-32.986,151.593,AUS,Litoria fallax,1
3463466805,2019-11-03 00:00:00,-33.3247,151.365,AUS,Litoria fallax,1
3463466840,2019-02-01 00:00:00,-33.3249,151.365,AUS,Litoria fallax,1
3463466859,2018-11-09 00:00:00,-28.058442,153.337957,AUS,Litoria fallax,1
3463466871,2018-11-09 00:00:00,-34.5598,150.847,AUS,Litoria fallax,1
3463466889,2018-08-06 00:00:00,-27.990451,153.293552,AUS,Litoria fallax,1
3463466983,2018-12-04 00:00:00,-33.3246,151.365,AUS,Litoria fallax,1
3463467008,2018-11-19 00:00:00,-31.955325,152.289544,AUS,Litoria fallax,1
3463467049,2019-01-11 00:00:00,-33.9831,151.236,AUS,Litoria fallax,1
3463467099,2018-03-14 00:00:00,-19.1522,146.848,AUS,Litoria fallax,1
3463467108,2019-10-28 00:00:00,-26.0465,152.575,AUS,Litoria fallax,1
3463467134,2018-10-11 00:00:00,-33.841414,151.062498,AUS,Litoria fallax,1
3463467156,2019-12-11 00:00:00,-26.2098,152.653,AUS,Litoria fallax,1
3463467165,2018-10-09 00:00:00,-25.327881,152.852019,AUS,Litoria fallax,1
3463467174,2019-02-15 00:00:00,-33.3249,151.365,AUS,Litoria fallax,1
3463467186,2019-10-28 00:00:00,-34.485157,150.77506,AUS,Litoria fallax,1
3463467230,2019-09-25 00:00:00,-27.721753,152.922149,AUS,Litoria fallax,1
3463467267,2018-11-11 00:00:00,-33.063285,151.148085,AUS,Litoria fallax,1
3463476357,2018-10-04 00:00:00,-32.549303,151.240896,AUS,Litoria fallax,1
3463476359,2018-11-17 00:00:00,-33.878878,151.16831,AUS,Litoria fallax,1
3463476360,2018-11-08 00:00:00,-30.007967,153.197209,AUS,Litoria fallax,1
3463476442,2019-11-09 00:00:00,-33.08699,151.420404,AUS,Litoria fallax,1
3463476462,2019-12-03 00:00:00,-33.8429,151.07,AUS,Litoria fallax,1
3463476522,2019-11-13 00:00:00,-33.813918,151.219069,AUS,Litoria fallax,1
3463476524,2018-10-13 00:00:00,-33.948639,150.937339,AUS,Litoria fallax,1
3463476527,2019-10-25 00:00:00,-26.710922,152.980265,AUS,Litoria fallax,1
3463476533,2018-10-05 00:00:00,-26.468,152.891,AUS,Litoria fallax,1
3463476542,2018-01-23 00:00:00,-34.49136,150.81976,AUS,Litoria fallax,1
3463476561,2019-11-23 00:00:00,-33.6683,151.188,AUS,Litoria fallax,1
3463476565,2019-01-02 00:00:00,-33.663753,151.254758,AUS,Litoria fallax,1
3463476572,2019-11-20 00:00:00,-34.1478,150.827,AUS,Litoria fallax,1
3463476574,2018-10-15 00:00:00,-33.7495,151.081,AUS,Litoria fallax,1
3463476581,2018-10-15 00:00:00,-26.1135,152.799,AUS,Litoria fallax,1
3463476639,2018-11-26 00:00:00,-32.0557,151.913,AUS,Litoria fallax,1
3463476657,2019-10-02 00:00:00,-27.2142,153.001,AUS,Litoria fallax,1
3463476693,2019-01-07 00:00:00,-33.3882,151.347,AUS,Litoria fallax,1
3463476706,2019-10-24 00:00:00,-26.4562,152.999,AUS,Litoria fallax,1
3463476727,2018-02-22 00:00:00,-28.638401,153.219145,AUS,Litoria fallax,1
3463476789,2019-03-01 00:00:00,-33.911658,151.185125,AUS,Litoria fallax,1
3463476843,2019-10-05 00:00:00,-33.1665,151.223,AUS,Litoria fallax,1
3463476845,2019-10-07 00:00:00,-33.3249,151.365,AUS,Litoria fallax,1
3463476849,2018-10-07 00:00:00,-29.5866,152.781,AUS,Litoria fallax,1
3463476946,2019-11-11 00:00:00,-33.430754,151.380883,AUS,Litoria fallax,1
3463476948,2019-10-07 00:00:00,-32.782,151.348,AUS,Litoria fallax,1
3463476970,2018-02-19 00:00:00,-25.6733,152.579,AUS,Litoria fallax,1
3463477007,2019-10-04 00:00:00,-30.2746,153.123,AUS,Litoria fallax,1
3463477041,2018-10-26 00:00:00,-26.1142,152.8,AUS,Litoria fallax,1
3463477045,2019-10-16 00:00:00,-28.452835,152.754126,AUS,Litoria fallax,1
3463477049,2018-09-26 00:00:00,-28.689677,153.513835,AUS,Litoria fallax,1
3463477054,2018-10-27 00:00:00,-34.495546,150.774987,AUS,Litoria fallax,1
3463477073,2018-12-10 00:00:00,-16.87025,145.679019,AUS,Litoria fallax,1
3463477102,2018-11-26 00:00:00,-32.977,151.676,AUS,Litoria fallax,1
3463477182,2019-09-21 00:00:00,-33.500885,150.689557,AUS,Litoria fallax,1
