gbifID,eventDate,decimalLatitude,decimalLongitude,level0Gid,species,occurrenceStatus,Season
3108945052,2019-10-20 00:00:00,-30.101156,153.161928,AUS,Litoria fallax,1,Spring
1452642954,2016-01-20 00:00:00,-34.949502,150.596996,AUS,Litoria fallax,1,Summer
1452535476,2016-02-06 00:00:00,-33.839939,151.065573,AUS,Litoria fallax,1,Summer
3108946752,2017-12-30 00:00:00,-32.9985,151.405,AUS,Litoria fallax,1,Summer
1916655681,2016-11-18 00:00:00,-31.495256,152.812834,AUS,Litoria fallax,1,Spring
1452343780,2015-11-05 00:00:00,-33.6935,151.293,AUS,Litoria fallax,1,Spring
1452344466,2015-09-28 00:00:00,-34.072516,150.7838,AUS,Litoria fallax,1,Spring
1452642326,2016-02-21 00:00:00,-34.926326,150.60482,AUS,Litoria fallax,1,Summer
1452535456,2015-11-17 00:00:00,-33.835931,151.062409,AUS,Litoria fallax,1,Spring
3108902598,2019-09-21 00:00:00,-33.3244,151.365,AUS,Litoria fallax,1,Spring
3108940708,2019-10-01 00:00:00,-35.828,150.172,AUS,Litoria fallax,1,Spring
3108941888,2018-01-19 00:00:00,-29.879483,152.019083,AUS,Litoria fallax,1,Summer
2805800494,2019-03-21 00:00:00,-33.033767,151.502225,AUS,Litoria fallax,1,Autumn
3108874898,2019-02-15 00:00:00,-33.3249,151.365,AUS,Litoria fallax,1,Summer
3108934145,2019-11-09 00:00:00,-33.0867,151.421,AUS,Litoria fallax,1,Spring
3108947316,2019-08-31 00:00:00,-28.7047,153.087,AUS,Litoria fallax,1,Winter
3108917794,2018-03-17 00:00:00,-34.764361,150.673743,AUS,Litoria fallax,1,Autumn
3108850105,2018-01-02 00:00:00,-28.565097,152.797717,AUS,Litoria fallax,1,Summer
1451742557,2016-01-12 00:00:00,-33.958835,150.958155,AUS,Litoria fallax,1,Summer
3108894628,2018-09-12 00:00:00,-28.2728,153.405,AUS,Litoria fallax,1,Spring
3108889012,2018-11-10 00:00:00,-33.166381,151.470992,AUS,Litoria fallax,1,Spring
1457335142,2017-02-09 00:00:00,-34.90439,150.629958,AUS,Litoria fallax,1,Summer
1915773670,2016-11-15 00:00:00,-33.835933,151.062409,AUS,Litoria fallax,1,Spring
2421604612,2017-12-07 00:00:00,-33.825679,151.063956,AUS,Litoria fallax,1,Summer
2421201174,2018-12-12 00:00:00,-32.836163,151.60347,AUS,Litoria fallax,1,Summer
2421141152,2017-11-18 00:00:00,-33.835141,151.063192,AUS,Litoria fallax,1,Spring
3108917815,2019-08-17 00:00:00,-32.834101,151.696603,AUS,Litoria fallax,1,Winter
3108951911,2019-09-15 00:00:00,-33.3249,151.365,AUS,Litoria fallax,1,Spring
1452642682,2016-01-23 00:00:00,-34.928271,150.6406,AUS,Litoria fallax,1,Summer
3108889326,2017-11-16 00:00:00,-35.7805,150.223,AUS,Litoria fallax,1,Spring
3108881049,2019-01-09 00:00:00,-32.1781,152.1,AUS,Litoria fallax,1,Summer
3108942337,2019-10-14 00:00:00,-33.749379,150.863687,AUS,Litoria fallax,1,Spring
1916489950,2018-02-28 00:00:00,-34.899221,150.602194,AUS,Litoria fallax,1,Summer
2420983425,2018-12-12 00:00:00,-33.836398,151.059792,AUS,Litoria fallax,1,Summer
1452535232,2015-12-07 00:00:00,-33.824927,151.069666,AUS,Litoria fallax,1,Summer
1915629099,2017-12-12 00:00:00,-32.842359,151.60755,AUS,Litoria fallax,1,Summer
3108935841,2018-11-05 00:00:00,-32.244904,151.694016,AUS,Litoria fallax,1,Spring
3108850917,2019-02-11 00:00:00,-34.5842,150.851,AUS,Litoria fallax,1,Summer
1915766171,2016-12-10 00:00:00,-33.832675,151.067525,AUS,Litoria fallax,1,Summer
3108925489,2018-10-06 00:00:00,-34.496049,150.776745,AUS,Litoria fallax,1,Spring
3108950157,2018-12-19 00:00:00,-30.195714,152.548917,AUS,Litoria fallax,1,Summer
3108932443,2018-11-16 00:00:00,-33.6929,151.295,AUS,Litoria fallax,1,Spring
3108867381,2019-01-06 00:00:00,-34.49551,150.775093,AUS,Litoria fallax,1,Summer
3108887069,2017-12-03 00:00:00,-33.4082,151.458,AUS,Litoria fallax,1,Summer
2806515081,2019-01-21 00:00:00,-33.154458,151.405451,AUS,Litoria fallax,1,Summer
3108950696,2018-12-19 00:00:00,-33.39764,151.377623,AUS,Litoria fallax,1,Summer
1452081629,2015-01-30 00:00:00,-33.129997,151.389995,AUS,Litoria fallax,1,Summer
3108942995,2019-10-05 00:00:00,-33.342989,151.365116,AUS,Litoria fallax,1,Spring
3108906574,2017-12-29 00:00:00,-32.3421,152.448,AUS,Litoria fallax,1,Summer
2421042473,2019-02-17 00:00:00,-33.836398,151.059792,AUS,Litoria fallax,1,Summer
3108882130,2019-10-19 00:00:00,-33.3247,151.365,AUS,Litoria fallax,1,Spring
3108911989,2018-11-11 00:00:00,-33.675543,151.107213,AUS,Litoria fallax,1,Spring
1916242489,2017-11-07 00:00:00,-32.706201,151.310616,AUS,Litoria fallax,1,Spring
3108937849,2019-10-05 00:00:00,-33.878754,151.167903,AUS,Litoria fallax,1,Spring
3108908675,2017-11-19 00:00:00,-33.5612,150.918,AUS,Litoria fallax,1,Spring
3108881124,2019-10-08 00:00:00,-30.2919,153.13,AUS,Litoria fallax,1,Spring
1452096856,2015-02-04 00:00:00,-33.841557,151.072879,AUS,Litoria fallax,1,Summer
1452191618,2015-12-15 00:00:00,-32.832808,151.583469,AUS,Litoria fallax,1,Summer
1916077693,2016-12-16 00:00:00,-32.83881,151.60142,AUS,Litoria fallax,1,Summer
3108906576,2019-10-07 00:00:00,-32.782,151.348,AUS,Litoria fallax,1,Spring
3108881881,2018-12-11 00:00:00,-33.747223,150.862255,AUS,Litoria fallax,1,Summer
3108923433,2018-11-08 00:00:00,-30.0232,153.188977,AUS,Litoria fallax,1,Spring
3108909546,2018-10-07 00:00:00,-32.03416,152.541776,AUS,Litoria fallax,1,Spring
3108877723,2017-12-25 00:00:00,-33.4118,151.369,AUS,Litoria fallax,1,Summer
3108911010,2018-10-19 00:00:00,-29.7068,152.944,AUS,Litoria fallax,1,Spring
1452521214,2015-09-06 00:00:00,-33.998958,150.91458,AUS,Litoria fallax,1,Spring
1452191757,2016-01-25 00:00:00,-32.719403,151.101082,AUS,Litoria fallax,1,Summer
3108884658,2018-12-23 00:00:00,-29.6075,152.642,AUS,Litoria fallax,1,Summer
3108917837,2019-11-06 00:00:00,-33.3249,151.365,AUS,Litoria fallax,1,Spring
3108941364,2018-11-21 00:00:00,-31.20521,152.791494,AUS,Litoria fallax,1,Spring
3108920811,2019-02-25 00:00:00,-33.43089,151.381104,AUS,Litoria fallax,1,Summer
1453028253,2016-09-26 00:00:00,-30.211776,153.084745,AUS,Litoria fallax,1,Spring
1452642564,2015-11-22 00:00:00,-34.884526,150.627859,AUS,Litoria fallax,1,Spring
3108922669,2018-11-11 00:00:00,-33.2767,151.548,AUS,Litoria fallax,1,Spring
3108935716,2019-09-19 00:00:00,-34.864776,150.565638,AUS,Litoria fallax,1,Spring
3108946806,2017-12-27 00:00:00,-34.034135,151.165704,AUS,Litoria fallax,1,Summer
1457335004,2016-10-30 00:00:00,-34.89924,150.640009,AUS,Litoria fallax,1,Spring
1805903152,2016-09-30 00:00:00,-33.662537,150.878302,AUS,Litoria fallax,1,Spring
2806012569,2018-11-14 00:00:00,-32.879167,151.609444,AUS,Litoria fallax,1,Spring
3108892445,2018-12-08 00:00:00,-33.69405,151.03494,AUS,Litoria fallax,1,Summer
2806482661,2019-11-13 00:00:00,-31.171326,151.451328,AUS,Litoria fallax,1,Spring
3108930084,2018-10-29 00:00:00,-33.4013,151.462,AUS,Litoria fallax,1,Spring
3108924173,2019-09-20 00:00:00,-33.4013,151.462,AUS,Litoria fallax,1,Spring
1915949264,2016-12-10 00:00:00,-33.841557,151.072879,AUS,Litoria fallax,1,Summer
2421120616,2019-03-28 00:00:00,-34.870546,150.602699,AUS,Litoria fallax,1,Autumn
1452222479,2015-11-04 00:00:00,-32.728399,151.692314,AUS,Litoria fallax,1,Spring
1452721938,2015-12-07 00:00:00,-32.916742,151.293936,AUS,Litoria fallax,1,Summer
3108937642,2019-11-08 00:00:00,-33.086609,151.421111,AUS,Litoria fallax,1,Spring
3108918086,2017-12-01 00:00:00,-32.104192,152.179926,AUS,Litoria fallax,1,Summer
1451935971,2015-02-06 00:00:00,-32.86855,151.734689,AUS,Litoria fallax,1,Summer
3108948085,2019-11-09 00:00:00,-33.08658,151.42105,AUS,Litoria fallax,1,Spring
2421206747,2017-12-07 00:00:00,-33.832215,151.069319,AUS,Litoria fallax,1,Summer
3108942603,2019-10-16 00:00:00,-28.3722,153.293,AUS,Litoria fallax,1,Spring
3108923019,2018-01-30 00:00:00,-31.145747,152.220132,AUS,Litoria fallax,1,Summer
3108873078,2018-12-07 00:00:00,-30.445316,152.642694,AUS,Litoria fallax,1,Summer
3108865122,2018-12-18 00:00:00,-29.5865,152.782,AUS,Litoria fallax,1,Summer
3108852065,2017-12-03 00:00:00,-33.4082,151.458,AUS,Litoria fallax,1,Summer
3108910023,2019-02-14 00:00:00,-33.3246,151.365,AUS,Litoria fallax,1,Summer
1915997788,2016-12-09 00:00:00,-33.269316,151.466334,AUS,Litoria fallax,1,Summer
3108853574,2018-12-29 00:00:00,-30.100969,153.161885,AUS,Litoria fallax,1,Summer
3108953082,2018-11-16 00:00:00,-32.3209,152.483,AUS,Litoria fallax,1,Spring
1916654030,2017-11-24 00:00:00,-33.694718,151.291355,AUS,Litoria fallax,1,Spring
2805687362,2016-09-14 00:00:00,-33.401437,151.343374,AUS,Litoria fallax,1,Spring
3108952387,2017-11-24 00:00:00,-35.0764,150.677,AUS,Litoria fallax,1,Spring
3108934542,2017-11-22 00:00:00,-34.227833,150.989649,AUS,Litoria fallax,1,Spring
3108913692,2018-10-31 00:00:00,-29.689607,151.847377,AUS,Litoria fallax,1,Spring
3108934842,2017-11-30 00:00:00,-28.516161,153.529104,AUS,Litoria fallax,1,Spring
3108922394,2017-11-27 00:00:00,-32.9864,151.593,AUS,Litoria fallax,1,Spring
1915644420,2016-12-07 00:00:00,-33.839938,151.065574,AUS,Litoria fallax,1,Summer
3108890480,2019-10-10 00:00:00,-32.8846,151.728,AUS,Litoria fallax,1,Spring
3108873830,2019-10-17 00:00:00,-33.756247,150.623291,AUS,Litoria fallax,1,Spring
3108902948,2018-01-02 00:00:00,-33.3878,151.302,AUS,Litoria fallax,1,Summer
3108891112,2019-11-04 00:00:00,-32.600891,151.56426,AUS,Litoria fallax,1,Spring
1452109240,2015-04-13 00:00:00,-32.976781,151.575399,AUS,Litoria fallax,1,Autumn
3108898647,2018-10-27 00:00:00,-29.5861,152.781,AUS,Litoria fallax,1,Spring
3108900439,2019-02-27 00:00:00,-33.3249,151.365,AUS,Litoria fallax,1,Summer
3108927747,2018-12-17 00:00:00,-33.3247,151.364,AUS,Litoria fallax,1,Summer
3108924570,2018-11-11 00:00:00,-33.9847,151.066,AUS,Litoria fallax,1,Spring
3108923488,2019-10-23 00:00:00,-32.986,151.593,AUS,Litoria fallax,1,Spring
1452058414,2015-01-29 00:00:00,-32.861162,151.723968,AUS,Litoria fallax,1,Summer
3108908951,2018-10-05 00:00:00,-33.24776,151.311426,AUS,Litoria fallax,1,Spring
3108924081,2019-08-25 00:00:00,-30.100196,153.162993,AUS,Litoria fallax,1,Winter
3108905922,2019-09-22 00:00:00,-32.902428,151.486794,AUS,Litoria fallax,1,Spring
3108933312,2019-09-20 00:00:00,-34.484152,150.775899,AUS,Litoria fallax,1,Spring
3108850606,2019-01-28 00:00:00,-30.100914,153.161881,AUS,Litoria fallax,1,Summer
1452535514,2016-02-04 00:00:00,-33.835931,151.062409,AUS,Litoria fallax,1,Summer
3108855640,2019-02-02 00:00:00,-33.689972,151.292624,AUS,Litoria fallax,1,Summer
3108922020,2018-10-29 00:00:00,-29.506075,152.823853,AUS,Litoria fallax,1,Spring
3108857368,2018-11-11 00:00:00,-33.975913,151.005213,AUS,Litoria fallax,1,Spring
3108900087,2018-12-11 00:00:00,-30.250867,153.124675,AUS,Litoria fallax,1,Summer
3108871587,2018-10-01 00:00:00,-28.700322,153.081947,AUS,Litoria fallax,1,Spring
1916286580,2017-02-06 00:00:00,-33.839792,151.071731,AUS,Litoria fallax,1,Summer
3108914547,2018-11-26 00:00:00,-35.784125,150.140503,AUS,Litoria fallax,1,Spring
2806529617,2019-11-28 00:00:00,-34.921919,150.649188,AUS,Litoria fallax,1,Spring
3108847539,2018-12-08 00:00:00,-34.147803,150.827061,AUS,Litoria fallax,1,Summer
3108919581,2018-01-22 00:00:00,-33.7007,151.292,AUS,Litoria fallax,1,Summer
1915842065,2016-12-07 00:00:00,-33.841424,151.062476,AUS,Litoria fallax,1,Summer
1916137849,2018-02-08 00:00:00,-33.8377,151.060194,AUS,Litoria fallax,1,Summer
3108852036,2019-09-05 00:00:00,-33.325,151.365,AUS,Litoria fallax,1,Spring
3108903327,2019-10-07 00:00:00,-33.0173,151.175,AUS,Litoria fallax,1,Spring
3108903465,2018-12-08 00:00:00,-33.747284,150.862236,AUS,Litoria fallax,1,Summer
1915898988,2018-02-07 00:00:00,-33.840503,151.064129,AUS,Litoria fallax,1,Summer
3108853594,2019-09-21 00:00:00,-33.3247,151.365,AUS,Litoria fallax,1,Spring
3108934683,2018-10-21 00:00:00,-29.506059,152.823851,AUS,Litoria fallax,1,Spring
3108854084,2018-11-29 00:00:00,-32.0565,151.914,AUS,Litoria fallax,1,Spring
1915978719,2018-01-08 00:00:00,-34.884736,150.627996,AUS,Litoria fallax,1,Summer
3108914605,2018-12-03 00:00:00,-33.193479,151.582643,AUS,Litoria fallax,1,Summer
3108929718,2018-01-21 00:00:00,-30.475935,151.757798,AUS,Litoria fallax,1,Summer
2813692333,2019-09-19 00:00:00,-30.485159,152.98583,AUS,Litoria fallax,1,Spring
1916637036,2017-12-08 00:00:00,-33.833392,151.067812,AUS,Litoria fallax,1,Summer
1915615332,2017-12-07 00:00:00,-33.833006,151.066751,AUS,Litoria fallax,1,Summer
3108859962,2019-10-05 00:00:00,-30.101153,153.161825,AUS,Litoria fallax,1,Spring
3108857825,2019-09-19 00:00:00,-33.3249,151.365,AUS,Litoria fallax,1,Spring
3108892872,2019-02-12 00:00:00,-31.476369,152.867333,AUS,Litoria fallax,1,Summer
3108900914,2018-11-12 00:00:00,-32.974225,151.659917,AUS,Litoria fallax,1,Spring
3108928091,2017-11-11 00:00:00,-33.925935,151.163106,AUS,Litoria fallax,1,Spring
3108917408,2018-12-21 00:00:00,-34.495508,150.775029,AUS,Litoria fallax,1,Summer
3108884727,2018-10-19 00:00:00,-34.1019,150.82,AUS,Litoria fallax,1,Spring
1935529950,2018-10-01 00:00:00,-32.676934,152.109639,AUS,Litoria fallax,1,Spring
1452320799,2015-11-21 00:00:00,-32.34683,152.442128,AUS,Litoria fallax,1,Spring
3108865025,2019-11-07 00:00:00,-33.755427,150.623266,AUS,Litoria fallax,1,Spring
2421446580,2019-02-27 00:00:00,-34.934481,150.602361,AUS,Litoria fallax,1,Summer
3108847775,2017-11-25 00:00:00,-33.425703,150.789313,AUS,Litoria fallax,1,Spring
3108862444,2019-01-25 00:00:00,-33.3249,151.365,AUS,Litoria fallax,1,Summer
1915527130,2016-12-08 00:00:00,-33.841224,151.073892,AUS,Litoria fallax,1,Summer
3108869988,2018-09-11 00:00:00,-33.7044,150.988,AUS,Litoria fallax,1,Spring
2421584264,2019-01-12 00:00:00,-29.548266,153.271599,AUS,Litoria fallax,1,Summer
1451824678,2015-01-12 00:00:00,-34.326238,150.921483,AUS,Litoria fallax,1,Summer
1916187556,2016-12-07 00:00:00,-33.839938,151.065574,AUS,Litoria fallax,1,Summer
1452549191,2015-12-22 00:00:00,-32.860034,151.794828,AUS,Litoria fallax,1,Summer
1452642488,2015-01-26 00:00:00,-34.909739,150.608957,AUS,Litoria fallax,1,Summer
3108939041,2019-09-23 00:00:00,-33.3246,151.364,AUS,Litoria fallax,1,Spring
3108937051,2019-02-23 00:00:00,-33.676366,151.177119,AUS,Litoria fallax,1,Summer
1452191344,2016-01-10 00:00:00,-34.897855,150.638757,AUS,Litoria fallax,1,Summer
3108910833,2019-01-03 00:00:00,-33.3247,151.364,AUS,Litoria fallax,1,Summer
3108893840,2019-10-22 00:00:00,-33.3249,151.365,AUS,Litoria fallax,1,Spring
2421139187,2019-02-15 00:00:00,-33.838575,151.071142,AUS,Litoria fallax,1,Summer
3108936981,2019-09-26 00:00:00,-28.272608,153.405542,AUS,Litoria fallax,1,Spring
3108945976,2019-01-29 00:00:00,-33.3246,151.365,AUS,Litoria fallax,1,Summer
2806462853,2019-10-17 00:00:00,-34.194789,150.617144,AUS,Litoria fallax,1,Spring
3108890042,2019-01-25 00:00:00,-33.3248,151.365,AUS,Litoria fallax,1,Summer
2421199467,2019-01-11 00:00:00,-33.838575,151.071142,AUS,Litoria fallax,1,Summer
3108877322,2017-12-11 00:00:00,-33.709461,151.031204,AUS,Litoria fallax,1,Summer
1452549356,2016-03-30 00:00:00,-32.650988,152.145403,AUS,Litoria fallax,1,Autumn
1451842135,2015-01-14 00:00:00,-32.840499,151.625305,AUS,Litoria fallax,1,Summer
1915935474,2017-12-07 00:00:00,-33.838367,151.060179,AUS,Litoria fallax,1,Summer
2805718051,2015-03-09 00:00:00,-34.808544,150.731647,AUS,Litoria fallax,1,Autumn
2421400033,2018-03-22 00:00:00,-30.59564,151.79799,AUS,Litoria fallax,1,Autumn
3108916039,2019-02-03 00:00:00,-33.3245,151.365,AUS,Litoria fallax,1,Summer
3108916120,2018-12-11 00:00:00,-33.3249,151.365,AUS,Litoria fallax,1,Summer
3108940733,2018-11-14 00:00:00,-33.398981,151.403604,AUS,Litoria fallax,1,Spring
2421072789,2019-03-28 00:00:00,-34.870505,150.60254,AUS,Litoria fallax,1,Autumn
3108934087,2018-02-27 00:00:00,-30.042067,153.190391,AUS,Litoria fallax,1,Summer
3108878453,2018-11-12 00:00:00,-30.8656,152.815,AUS,Litoria fallax,1,Spring
2806377175,2016-04-01 00:00:00,-30.018319,153.11663,AUS,Litoria fallax,1,Autumn
3108852916,2019-01-14 00:00:00,-29.2296,152.016,AUS,Litoria fallax,1,Summer
3108920939,2018-10-15 00:00:00,-34.496516,150.776032,AUS,Litoria fallax,1,Spring
1452642532,2016-01-21 00:00:00,-34.903878,150.589277,AUS,Litoria fallax,1,Summer
1916445738,2018-02-08 00:00:00,-33.833006,151.066751,AUS,Litoria fallax,1,Summer
3108950672,2018-11-11 00:00:00,-32.8078,151.444,AUS,Litoria fallax,1,Spring
3108873815,2017-12-27 00:00:00,-30.1716,151.075,AUS,Litoria fallax,1,Summer
1452642573,2016-01-24 00:00:00,-34.884526,150.627859,AUS,Litoria fallax,1,Summer
3108852377,2018-09-12 00:00:00,-30.1421,153.007,AUS,Litoria fallax,1,Spring
2805819891,2019-11-28 00:00:00,-34.934566,150.601658,AUS,Litoria fallax,1,Spring
1452642541,2015-01-21 00:00:00,-34.903878,150.589277,AUS,Litoria fallax,1,Summer
1915777072,2017-12-04 00:00:00,-33.841188,151.073914,AUS,Litoria fallax,1,Summer
2421626452,2015-09-29 00:00:00,-32.664155,151.059421,AUS,Litoria fallax,1,Spring
3108912094,2019-09-15 00:00:00,-34.699231,150.853387,AUS,Litoria fallax,1,Spring
1452096578,2015-02-04 00:00:00,-33.841557,151.072879,AUS,Litoria fallax,1,Summer
3108844988,2019-11-09 00:00:00,-33.086991,151.420466,AUS,Litoria fallax,1,Spring
2806345017,2019-10-30 00:00:00,-31.225899,151.338784,AUS,Litoria fallax,1,Spring
1451842172,2015-01-14 00:00:00,-32.841696,151.609505,AUS,Litoria fallax,1,Summer
2420923372,2017-11-18 00:00:00,-33.836684,151.061432,AUS,Litoria fallax,1,Spring
2421262147,2018-02-05 00:00:00,-30.0195,152.05836,AUS,Litoria fallax,1,Summer
3108952124,2019-01-11 00:00:00,-35.666736,150.292266,AUS,Litoria fallax,1,Summer
3108899388,2018-12-25 00:00:00,-32.637303,152.14883,AUS,Litoria fallax,1,Summer
1452642698,2016-02-20 00:00:00,-34.926349,150.642396,AUS,Litoria fallax,1,Summer
3108902086,2018-10-29 00:00:00,-29.506187,152.823522,AUS,Litoria fallax,1,Spring
1915813934,2018-02-08 00:00:00,-33.838181,151.059848,AUS,Litoria fallax,1,Summer
3108905180,2018-11-03 00:00:00,-33.422356,151.413415,AUS,Litoria fallax,1,Spring
2421606223,2018-12-12 00:00:00,-32.66853,152.184252,AUS,Litoria fallax,1,Summer
1452535826,2016-02-01 00:00:00,-33.84156,151.072878,AUS,Litoria fallax,1,Summer
1452642460,2015-02-19 00:00:00,-34.939556,150.600965,AUS,Litoria fallax,1,Summer
3108904428,2018-10-16 00:00:00,-32.824044,151.367103,AUS,Litoria fallax,1,Spring
3108879653,2018-10-30 00:00:00,-33.936829,151.200041,AUS,Litoria fallax,1,Spring
1916128468,2017-02-09 00:00:00,-33.839938,151.065574,AUS,Litoria fallax,1,Summer
2421098581,2018-10-21 00:00:00,-32.419186,151.004525,AUS,Litoria fallax,1,Spring
1452535912,2015-12-10 00:00:00,-33.84156,151.072878,AUS,Litoria fallax,1,Summer
3108881898,2018-11-15 00:00:00,-33.397529,151.377703,AUS,Litoria fallax,1,Spring
3108889416,2017-11-20 00:00:00,-34.413764,150.81835,AUS,Litoria fallax,1,Spring
3108869717,2017-11-11 00:00:00,-33.904608,151.234547,AUS,Litoria fallax,1,Spring
3365933565,2019-01-31 00:00:00,-35.521306,150.381364,AUS,Litoria fallax,1,Summer
3108891679,2019-01-03 00:00:00,-33.7271,150.699,AUS,Litoria fallax,1,Summer
3108858122,2018-10-06 00:00:00,-32.549134,151.24105,AUS,Litoria fallax,1,Spring
3108849570,2017-12-24 00:00:00,-35.491142,150.34823,AUS,Litoria fallax,1,Summer
3108852795,2019-09-28 00:00:00,-33.3245,151.365,AUS,Litoria fallax,1,Spring
1915868419,2018-01-18 00:00:00,-34.897449,150.60288,AUS,Litoria fallax,1,Summer
3108941385,2018-10-14 00:00:00,-32.3626,151.805,AUS,Litoria fallax,1,Spring
2366032261,2019-05-15 21:02:09,-30.685612,151.500275,AUS,Litoria fallax,1,Autumn
3416056304,2016-05-07 18:59:00,-21.426274,149.204554,AUS,Litoria fallax,1,Autumn
2576270024,2017-10-29 15:58:00,-27.503795,153.227406,AUS,Litoria fallax,1,Spring
1453470808,2016-10-15 14:16:00,-26.819476,152.919266,AUS,Litoria fallax,1,Spring
3383926611,2018-06-12 11:33:00,-31.831222,152.354516,AUS,Litoria fallax,1,Winter
2901520723,2019-09-29 14:50:00,-34.077472,150.777366,AUS,Litoria fallax,1,Spring
2619924717,2017-02-12 09:34:00,-16.635769,145.326736,AUS,Litoria fallax,1,Summer
3058915424,2015-02-06 18:10:00,-24.260107,151.744121,AUS,Litoria fallax,1,Summer
2422820486,2018-10-28 14:40:00,-35.49168,150.371489,AUS,Litoria fallax,1,Spring
3130374527,2017-11-21 00:00:00,-37.75345,145.0752,AUS,Litoria fallax,1,Spring
3130790283,2017-12-20 00:00:00,-37.74789,145.08544,AUS,Litoria fallax,1,Summer
3129757246,2018-02-08 00:00:00,-37.71926,145.28719,AUS,Litoria fallax,1,Summer
3129221845,2017-10-04 00:00:00,-37.77953,145.04778,AUS,Litoria fallax,1,Spring
3129867920,2018-02-02 00:00:00,-37.7426,145.2358,AUS,Litoria fallax,1,Summer
2543028772,2019-12-23 00:38:00,-27.994427,153.184511,AUS,Litoria fallax,1,Summer
1455597100,2017-03-28 03:18:00,-33.909816,151.185093,AUS,Litoria fallax,1,Autumn
2543078172,2019-07-12 21:33:00,-16.79855,145.548238,AUS,Litoria fallax,1,Winter
2633984208,2019-04-24 14:17:00,-37.739364,145.265267,AUS,Litoria fallax,1,Autumn
3456165481,2019-04-17 13:12:51,-33.978342,151.088133,AUS,Litoria fallax,1,Autumn
2818564693,2019-01-09 14:19:00,-27.622857,152.509397,AUS,Litoria fallax,1,Summer
2626107328,2017-04-19 10:14:00,-35.984202,150.03523,AUS,Litoria fallax,1,Autumn
2234765096,2019-03-24 09:40:00,-27.459652,152.877569,AUS,Litoria fallax,1,Autumn
2992851330,2018-07-27 23:07:00,-26.805046,152.746204,AUS,Litoria fallax,1,Winter
2634238448,2019-09-17 09:59:00,-29.788498,153.253255,AUS,Litoria fallax,1,Spring
2980842774,2019-07-07 00:01:34,-33.230067,151.3718,AUS,Litoria fallax,1,Winter
3067908404,2018-12-26 16:19:00,-27.333333,152.766667,AUS,Litoria fallax,1,Summer
2563430717,2018-05-29 10:19:00,-26.656412,152.80061,AUS,Litoria fallax,1,Autumn
3067923522,2015-04-09 09:06:00,-31.876134,152.266888,AUS,Litoria fallax,1,Autumn
2574062774,2017-10-13 09:34:00,-27.548903,153.036149,AUS,Litoria fallax,1,Spring
1453407111,2017-02-07 10:10:00,-26.878829,152.948441,AUS,Litoria fallax,1,Summer
2350314708,2019-07-06 12:20:00,-25.839059,152.475012,AUS,Litoria fallax,1,Winter
2596376971,2018-09-11 08:00:08,-19.21762,146.756347,AUS,Litoria fallax,1,Spring
3408126340,2019-10-17 23:28:00,-26.757797,152.802911,AUS,Litoria fallax,1,Spring
2397710553,2017-12-14 21:50:00,-33.848796,151.210086,AUS,Litoria fallax,1,Summer
2626312709,2015-09-17 11:54:00,-33.526157,151.305537,AUS,Litoria fallax,1,Spring
3067811489,2017-11-01 22:29:00,-31.86799,152.203072,AUS,Litoria fallax,1,Spring
2237478842,2019-04-22 12:07:00,-31.941604,152.400629,AUS,Litoria fallax,1,Autumn
2429209695,2019-06-10 20:48:00,-26.363,152.856,AUS,Litoria fallax,1,Winter
3031593513,2019-09-15 10:24:00,-28.567348,153.51783,AUS,Litoria fallax,1,Spring
2236278473,2019-04-06 11:42:00,-35.754628,150.162397,AUS,Litoria fallax,1,Autumn
2465290860,2019-02-24 13:45:00,-32.453992,151.557947,AUS,Litoria fallax,1,Summer
1944376627,2018-10-02 20:27:00,-31.804515,152.729095,AUS,Litoria fallax,1,Spring
3097184331,2019-04-25 08:30:00,-28.760663,152.900685,AUS,Litoria fallax,1,Autumn
2422828998,2019-04-12 22:03:00,-31.94166,152.400822,AUS,Litoria fallax,1,Autumn
1802645638,2017-11-28 21:22:03,-32.784295,151.284805,AUS,Litoria fallax,1,Spring
2814370432,2018-02-17 20:35:06,-32.99521,151.717883,AUS,Litoria fallax,1,Summer
1802639674,2017-10-28 22:07:00,-33.755143,150.623395,AUS,Litoria fallax,1,Spring
3079761488,2018-08-11 20:21:00,-22.835096,150.670966,AUS,Litoria fallax,1,Winter
2549982998,2019-09-01 10:53:00,-18.656474,146.146077,AUS,Litoria fallax,1,Spring
2574137817,2019-02-05 22:19:00,-27.195168,152.945588,AUS,Litoria fallax,1,Summer
2626119326,2016-10-23 15:31:16,-27.496666,153.258642,AUS,Litoria fallax,1,Spring
1914361051,2018-10-02 20:40:00,-31.804443,152.728734,AUS,Litoria fallax,1,Spring
2456494372,2018-11-25 10:10:00,-26.934594,152.604485,AUS,Litoria fallax,1,Spring
3118232601,2019-10-30 13:15:00,-33.908367,150.960817,AUS,Litoria fallax,1,Spring
2563470463,2019-03-12 20:09:00,-27.924379,153.200459,AUS,Litoria fallax,1,Autumn
1945422372,2018-10-12 01:09:00,-26.823995,152.919953,AUS,Litoria fallax,1,Spring
1802645640,2017-11-28 21:31:05,-32.78448,151.284758,AUS,Litoria fallax,1,Spring
2465105741,2019-06-01 20:00:00,-27.753439,153.14601,AUS,Litoria fallax,1,Winter
3456586470,2019-11-23 02:02:00,-24.006202,151.201129,AUS,Litoria fallax,1,Spring
