decimalLatitude,decimalLongitude,occurrenceStatus
-33.755234,150.62378,1
-28.56567,152.798513,1
-34.563873,150.834312,1
-26.4564,152.999,1
-33.743378,150.706815,1
-33.3648,151.441,1
-28.082016,153.35542,1
-30.3192,153.017,1
-32.0567,151.914,1
-17.1161,145.774,1
-33.657379,151.055657,1
-32.939693,151.447158,1
-16.815089,145.692334,1
-33.832814,151.067009,1
-26.7273,152.973,1
-33.39754,151.377757,1
-30.3191,153.017,1
-35.9235,150.081,1
-32.3209,152.483,1
-32.986025,151.592508,1
-26.6203,152.86,1
-27.721689,152.922035,1
-30.4401,152.896,1
-27.943271,153.238073,1
-16.7824,145.684,1
-35.2411,149.169,1
-34.052,150.528,1
-30.6496,152.805,1
-33.325,151.365,1
-26.4372,152.668,1
-28.182621,153.407117,1
-27.876149,153.240854,1
-28.512268,153.421007,1
-26.4561,152.999,1
-34.736572,150.539077,1
-28.838251,153.340324,1
-33.714927,150.909673,1
-28.684547,153.532823,1
-28.794368,153.370998,1
-26.6152,153.003,1
-33.3248,151.365,1
-27.475378,152.976304,1
-32.73096,151.559437,1
-34.4286,150.809,1
-28.349578,153.200345,1
-33.3249,151.365,1
-34.633408,150.796265,1
-30.1107,153.205,1
-33.825,151.066,1
-27.529678,152.755386,1
-26.1135,152.799,1
-33.3247,151.365,1
-34.739431,150.54849,1
-31.0919,152.801,1
-30.3846,152.889,1
-33.0919,151.465,1
-30.7873,152.989,1
-33.4017,151.464,1
-32.549229,151.240409,1
-25.6726,152.579,1
-34.496138,150.776984,1
-28.395754,153.556216,1
-27.5445,152.821,1
-33.3251,151.365,1
-33.339,151.373,1
-33.3249,151.365,1
-21.099592,148.531326,1
-16.5842,145.193,1
-33.649269,151.020239,1
-28.620843,153.430452,1
-33.3378,151.373,1
-30.3,153.0,1
-28.586826,153.484879,1
-33.3249,151.365,1
-33.086914,151.420792,1
-26.8139,153.082,1
-21.105277,148.94496,1
-17.564794,145.909911,1
-28.1504,153.325,1
-34.65028,150.753843,1
-33.0918,151.465,1
-33.3251,151.365,1
-28.272616,153.405544,1
-16.4229,145.357,1
-32.7673,151.867,1
-28.32834,153.393954,1
-33.3249,151.365,1
-30.118,152.985,1
-27.7387,153.176,1
-33.3245,151.365,1
-16.3885,145.369,1
-29.953671,153.010146,1
-16.3883,145.389,1
-32.526587,151.197032,1
-28.433751,152.586117,1
-33.755478,150.623232,1
-16.257221,145.328946,1
-33.3247,151.365,1
-27.124716,152.816575,1
-25.2321,152.597,1
-29.417054,153.27026,1
-34.1477,150.827,1
-16.7823,145.685,1
-32.104192,152.179926,1
-31.442017,152.649531,1
-28.107161,153.206555,1
-34.572766,150.75475,1
-26.551129,153.094464,1
-30.1108,153.205,1
-26.4562,152.999,1
-28.1168,153.318,1
-33.430599,151.380871,1
-32.0128,152.476,1
-34.413505,150.818125,1
-35.7693,150.197,1
-27.961223,153.191558,1
-28.065704,153.389547,1
-27.721739,152.922118,1
-26.827022,152.968713,1
-33.253,151.396,1
-33.9795,151.25,1
-33.756767,150.618434,1
-37.771486,144.874701,1
-32.098297,152.351768,1
-33.966835,150.86727,1
-34.485019,150.775315,1
-25.9241,152.991,1
-27.529707,152.755303,1
-31.9435,152.486,1
-16.9989,145.445,1
-33.649786,150.806414,1
-28.745728,153.459505,1
-33.3249,151.365,1
-34.413752,150.818129,1
-32.8088,151.443,1
-30.815559,152.852871,1
-27.449768,153.103919,1
-34.856298,150.520272,1
-33.3244,151.365,1
-28.143156,153.421519,1
-33.838043,151.072981,1
-33.974701,151.069162,1
-33.3244,151.365,1
-34.039007,150.676563,1
-20.4035,148.57,1
-30.4344,152.885,1
-26.585383,152.746796,1
-34.496033,150.777024,1
-32.988488,151.661785,1
-32.735229,151.555588,1
-33.3249,151.365,1
-27.217542,153.030672,1
-27.606216,153.227532,1
-33.397461,151.377872,1
-26.4562,152.999,1
-33.3249,151.365,1
-26.6184,152.892,1
-33.68825,151.091567,1
-27.529409,152.755288,1
-34.087149,151.018229,1
-27.7118,152.467,1
-33.325,151.365,1
-33.673932,151.058584,1
-16.8277,145.617,1
-32.357788,151.780631,1
-33.756178,150.618799,1
-33.430917,151.381264,1
-26.990086,152.712595,1
-27.463538,151.937716,1
-26.6151,153.003,1
-26.452833,152.868529,1
-28.040586,153.245506,1
-34.84522,150.740978,1
-17.0078,145.398,1
-27.66,152.918,1
-33.3249,151.365,1
-27.640228,153.237656,1
-33.3245,151.365,1
-25.965,152.634,1
-33.391842,151.32897,1
-27.457169,152.975592,1
-33.3244,151.365,1
-33.325,151.365,1
-16.7823,145.684,1
-33.3246,151.364,1
-35.2367,150.432,1
-26.1132,152.8,1
-18.7172,146.256,1
-16.966,145.447,1
-30.4402,152.896,1
-28.058138,153.337986,1
-33.3249,151.365,1
-32.1782,152.101,1
-33.397424,151.377789,1
-34.96756,150.577776,1
-26.5622,152.927,1
-26.407734,152.989322,1
-35.013844,150.623228,1
-37.7478,145.087,1
-25.6733,152.575,1
-33.3245,151.365,1
-33.1679,151.474,1
-34.485167,150.775164,1
-24.8466,152.39,1
-33.0979,151.453156,1
-17.948424,146.091101,1
-32.748389,152.083298,1
-27.633284,153.301912,1
-33.3249,151.365,1
-29.2144,152.011,1
-33.397538,151.377536,1
-37.728494,145.142861,1
-32.9633,151.552,1
-26.452866,152.868536,1
-33.838646,151.060002,1
-33.884583,151.193473,1
-30.101099,153.161762,1
-33.4014,151.462,1
-33.5226,150.886,1
-26.425,152.991,1
-30.7797,152.694,1
-30.3624,153.062,1
-26.1245,152.617,1
-33.2872,151.448,1
-27.610871,153.104154,1
-19.258377,146.783061,1
-29.759896,151.734606,1
-33.4012,151.462,1
-26.8138,153.082,1
-30.9276,153.078,1
-30.418101,151.63654,1
-33.3249,151.365,1
-33.3245,151.365,1
-32.39993,151.562715,1
-33.689492,151.148218,1
-32.7281,151.854,1
-33.147988,151.262455,1
-33.430808,151.381641,1
-33.086821,151.420667,1
-27.721804,152.922007,1
-33.343,151.407,1
-29.505185,152.823816,1
-27.218369,153.030372,1
-29.967338,152.020182,1
-30.0525,152.978,1
-29.506372,152.824257,1
-25.6369,151.623,1
-26.4563,152.999,1
-26.3869,152.855,1
-32.8242,151.337,1
-26.7195,153.068,1
-30.10121,153.161965,1
-32.992119,151.702843,1
-33.3247,151.365,1
-33.3249,151.365,1
-29.0857,152.953,1
-26.285923,152.9706,1
-25.6726,152.579,1
-33.3247,151.364,1
-30.1108,153.205,1
-34.497976,150.778909,1
-31.425,152.845,1
-26.79304,152.939626,1
-33.3249,151.365,1
-33.650575,150.807316,1
-30.5229,151.63,1
-26.564,152.965,1
-17.0719,145.373,1
-16.9768,145.753,1
-33.0918,151.465,1
-25.2321,152.597,1
-31.537747,152.571155,1
-16.890536,145.717252,1
-34.486178,150.771705,1
-33.7707,151.115,1
-32.4713,152.077,1
-32.991333,151.722583,1
-33.437836,151.399225,1
-33.3246,151.365,1
-33.688896,151.003576,1
-33.325,151.365,1
-33.8107,150.658785,1
-34.632258,150.795889,1
-33.673948,151.058653,1
-27.5171,152.818,1
-33.3249,151.365,1
-32.526695,151.196512,1
-33.397508,151.37777,1
-26.6698,153.065,1
-26.475155,152.960217,1
-34.85078,150.710696,1
-33.234131,151.298657,1
-28.8077,153.286,1
-29.6094,152.643,1
-26.4564,152.999,1
-33.3249,151.365,1
-28.3722,153.293,1
-26.407817,152.989321,1
-34.346352,150.897063,1
-19.2066,146.773,1
-25.6723,152.579,1
-31.70776,152.409687,1
-27.189559,153.008724,1
-30.101077,153.161845,1
-26.4563,152.999,1
-27.529663,152.755347,1
-34.159908,150.59984,1
-31.035428,152.881812,1
-33.3249,151.365,1
-34.496152,150.762637,1
-26.3438,152.881,1
-33.687,150.918,1
-27.939303,153.23866,1
-33.673475,150.676264,1
-33.727491,150.699346,1
-27.450134,153.104003,1
-28.058252,153.33813,1
-28.0781,153.383,1
-19.3147,146.688,1
-33.755375,150.623268,1
-27.22714,153.02522,1
-33.709257,150.598405,1
-26.910256,152.754695,1
-33.3244,151.365,1
-31.4636,152.822,1
-27.9109,152.679,1
-16.813344,145.585147,1
-33.9641,150.963,1
-33.3245,151.365,1
-26.8143,153.082,1
-26.5593,152.939,1
-32.995775,151.326626,1
-33.743378,150.706662,1
-33.382783,151.371795,1
-17.0164,145.74,1
-27.721948,152.922092,1
-32.2448,151.694,1
-33.8356,151.061,1
-33.3249,151.365,1
-27.8489,153.162,1
-34.080213,151.01862,1
-33.4742,151.412,1
-26.909865,152.758402,1
-33.3247,151.364,1
-33.1421,151.249,1
-19.2064,146.773,1
-25.6726,152.577,1
-33.755369,150.616157,1
-33.756196,150.618753,1
-26.7643,152.85,1
-35.668,150.299,1
-33.430878,151.381652,1
-27.486066,152.980175,1
-33.926052,151.164209,1
-31.9418,152.426,1
-26.3863,152.856,1
-26.8138,153.081,1
-26.446,153.054,1
-34.085144,150.569678,1
-33.7712,151.116,1
-33.649387,151.019066,1
-25.343,152.805,1
-23.976711,151.201183,1
-33.3253,151.365,1
-19.368774,146.721322,1
-26.8138,153.082,1
-36.036121,146.993363,1
-28.641661,153.415219,1
-30.475933,151.757986,1
-33.43082,151.381038,1
-33.3239,151.365,1
-26.454,153.1,1
-32.9686,150.108,1
-16.7824,145.684,1
-32.1759,152.344,1
-30.983,151.596,1
-30.107979,153.180126,1
-33.3249,151.365,1
-34.490236,150.817884,1
-26.434207,153.102984,1
-31.6357,152.731,1
-31.960163,152.586883,1
-30.3192,153.016,1
-16.79544,145.553227,1
-27.721465,152.922424,1
-33.3244,151.365,1
-34.485142,150.775146,1
-28.5189,153.536,1
-33.927039,151.163387,1
-26.457,152.95,1
-17.0673,145.373,1
-17.393,145.384,1
-25.2407,152.305,1
-25.4382,152.544,1
-33.7166,150.729,1
-28.272731,153.405215,1
-26.732275,152.842589,1
-32.6216,149.596,1
-34.788621,150.766273,1
-34.7392,150.47,1
-33.9546,151.259,1
-30.6493,152.805,1
-27.96618,153.34292,1
-26.49565,152.603076,1
-30.1944,153.011,1
-27.5312,152.974,1
-33.755385,150.624019,1
-34.486174,150.771636,1
-28.058225,153.338085,1
-25.1285,152.498,1
-33.755351,150.623315,1
-34.7461,150.696,1
-32.7298,152.138,1
-33.755406,150.623345,1
-34.1019,150.82,1
-32.814323,151.463663,1
-28.232255,152.56101,1
-25.6724,152.578,1
-26.585344,152.746788,1
-30.701905,152.961406,1
-33.646793,151.067136,1
-33.756176,150.623292,1
-26.76665,153.01488,1
-17.1648,145.457,1
-16.7823,145.684,1
-26.452733,152.867339,1
-33.3248,151.365,1
-33.258545,151.327019,1
-33.0867,151.420506,1
-33.9424,150.963,1
-33.325,151.365,1
-28.586889,153.484914,1
-28.216,153.385,1
-33.975913,151.005213,1
-28.3413,153.371,1
-32.741416,151.31696,1
-16.7823,145.685,1
-28.7057,153.085,1
-34.7812,150.429,1
-16.870289,145.678575,1
-26.6642,152.866,1
-33.3248,151.365,1
-33.3249,151.365,1
-26.7592,152.853,1
-16.912453,145.742546,1
-32.998584,151.091242,1
-33.3248,151.365,1
-33.801334,151.162127,1
-30.484202,152.987896,1
-26.7466,152.995,1
-34.080597,151.053896,1
-33.3246,151.365,1
-34.442,150.839,1
-34.485123,150.775259,1
-29.1375,153.175,1
-33.3251,151.365,1
-28.351556,153.388271,1
-32.0357,151.965,1
-33.325,151.365,1
-32.986,151.593,1
-31.975076,152.574498,1
-33.3248,151.365,1
-34.4522,150.79,1
-27.387575,152.129374,1
-33.925935,151.163106,1
-33.3249,151.365,1
-33.3251,151.365,1
-33.5614,150.918,1
-33.325,151.365,1
-34.239435,150.916456,1
-29.2343,152.013,1
-33.3252,151.365,1
-27.313,153.059,1
-33.910941,151.184538,1
-34.413764,150.81835,1
-29.1375,153.175,1
-35.8281,150.172,1
-33.75538,150.623994,1
-32.2448,151.694,1
-26.6552,152.963,1
-26.778322,152.859838,1
-28.058707,153.338043,1
-28.547554,153.170885,1
-16.533758,145.470657,1
-34.052,150.528,1
-30.4611,151.602,1
-33.3251,151.365,1
-26.6909,152.814,1
-33.3246,151.365,1
-26.501851,153.038291,1
-34.496053,150.777087,1
-28.629,153.436,1
-26.7573,152.851,1
-29.6074,152.642,1
-34.496401,150.762648,1
-26.737137,152.818524,1
-26.778266,152.859909,1
-27.8495,153.162,1
-26.4562,152.999,1
-27.0769,153.099,1
-33.325,151.365,1
-30.20977,153.153724,1
-29.6075,152.642,1
-32.226177,152.201363,1
-26.394341,153.01054,1
-28.065671,153.38953,1
-28.2882,152.254,1
-33.3249,151.365,1
-28.5556,151.88,1
-35.8282,150.172,1
-26.1141,152.8,1
-31.6355,152.732,1
-30.22485,152.919767,1
-34.242052,150.708059,1
-25.5457,152.582,1
-27.7977,152.737,1
-33.3244,151.365,1
-26.585312,152.746761,1
-33.677724,151.264674,1
-26.191302,152.684841,1
-30.3191,153.016,1
-24.2197,151.864,1
-25.5592,152.648,1
-34.3475,150.901,1
-30.224858,152.919793,1
-32.9864,151.592,1
-33.325,151.365,1
-30.224846,152.91978,1
-29.505987,152.82377,1
-29.619199,152.975811,1
-35.6855,150.201,1
-33.4174,151.359,1
-27.23471,153.016549,1
-17.393,145.384,1
-26.1135,152.799,1
-23.403905,150.504628,1
-33.3245,151.365,1
-36.034858,146.992259,1
-30.2725,152.662,1
-34.043054,150.649688,1
-26.475119,152.960462,1
-30.2743,153.123,1
-26.1136,152.799,1
-33.669154,150.752819,1
-34.495541,150.775053,1
-16.8642,145.607,1
-32.639,151.401,1
-34.485147,150.775235,1
-34.495898,150.775733,1
-34.49554,150.77507,1
-29.5861,152.781,1
-27.2461,153.001,1
-29.9209,152.515,1
-30.042067,153.190391,1
-33.878854,151.167953,1
-33.325,151.365,1
-35.6856,150.2,1
-26.5371,152.968,1
-25.3094,152.836,1
-27.5241,152.987,1
-33.373791,151.403624,1
-27.2697,153.028,1
-35.9232,150.081,1
-29.2353,152.014,1
-30.1947,153.013,1
-33.3249,151.365,1
-33.8786,151.168,1
-29.2344,152.013,1
-26.45286,152.868454,1
-33.3248,151.365,1
-29.6501,152.883,1
-26.408218,152.988723,1
-26.4625,152.937,1
-33.3245,151.365,1
-25.6721,152.579,1
-33.3245,151.365,1
-27.5266,152.814,1
-26.780598,152.888329,1
-29.6091,152.643,1
-29.505345,152.823805,1
-33.3249,151.365,1
-19.228182,146.777118,1
-26.4541,153.1,1
-33.3246,151.365,1
-33.608399,150.890655,1
-17.056641,145.330326,1
-25.6559,151.224,1
-29.586,152.781,1
-33.258636,151.326937,1
-33.342989,151.365116,1
-26.4718,152.947,1
-26.4563,152.999,1
-33.410787,151.356361,1
-34.485116,150.775192,1
-26.1529,152.801,1
-34.496049,150.776745,1
-26.407852,152.98918,1
-27.5565,152.338,1
-27.980617,153.185249,1
-19.381805,147.098138,1
-27.353255,153.017444,1
-30.42498,152.98861,1
-26.740448,152.948461,1
-34.152458,151.028645,1
-30.319,153.017,1
-33.663926,151.254686,1
-27.5812,153.209,1
-30.1938,153.011,1
-32.65507,152.156046,1
-16.7823,145.684,1
-26.604733,152.947264,1
-16.7823,145.685,1
-26.3486,152.921,1
-28.7058,153.085,1
-32.991288,151.722638,1
-34.1984,150.576,1
-33.372562,151.43774,1
-29.888808,151.803984,1
-19.3517,147.044,1
-34.5847,150.789,1
-33.3249,151.365,1
-33.4174,151.359,1
-33.3245,151.365,1
-27.4992,153.004,1
-33.6962,150.915,1
-27.2696,153.028,1
-27.569,153.338,1
-29.762928,153.091838,1
-34.4069,150.879,1
-35.7662,150.208,1
-26.1135,152.799,1
-33.879011,151.167911,1
-33.3249,151.365,1
-34.6045,150.619,1
-33.325,151.365,1
-20.4037,148.57,1
-33.739212,151.236046,1
-27.09078,153.042486,1
-26.250021,152.771429,1
-30.1941,153.01,1
-27.6826,153.102,1
-16.7823,145.684,1
-28.781728,153.525774,1
-33.3248,151.365,1
-27.6323,152.897,1
-28.272741,153.405206,1
-29.430165,153.255358,1
-33.659716,151.134338,1
-27.943378,153.238002,1
-27.449636,153.104253,1
-32.198993,151.251729,1
-26.452956,152.868752,1
-26.4987,153.007,1
-27.9925,153.389,1
-33.0009,151.597,1
-27.951075,153.248019,1
-33.831546,151.071519,1
-26.40778,152.989271,1
-30.101041,153.163085,1
-27.353336,152.871167,1
-28.4659,152.786,1
-27.4636,151.938,1
-36.034411,146.990527,1
-35.7925,150.146,1
-33.39733,151.377654,1
-33.4115,151.35,1
-33.800793,151.162256,1
-26.1135,152.799,1
-33.4012,151.462,1
-28.186157,153.445556,1
-26.1135,152.799,1
-27.353065,152.871267,1
-28.755814,153.484905,1
-35.8275,150.172,1
-26.4561,152.999,1
-26.6125,153.067,1
-33.4019,151.465,1
-26.7397,153.131,1
-26.585498,152.746919,1
-19.2498,146.789,1
-27.4554,152.971,1
-28.064575,153.164684,1
-27.2742,152.073,1
-32.526716,151.196808,1
-28.822722,153.297752,1
-33.676086,151.184706,1
-33.386189,151.367026,1
-28.058226,153.3381,1
-33.864643,150.741919,1
-33.932972,151.201089,1
-30.2882,153.106,1
-17.830216,146.095239,1
-27.721718,152.922541,1
-29.953983,153.010507,1
-26.999386,152.783215,1
-33.7137,150.895,1
-34.785931,150.760989,1
-27.721896,152.922033,1
-30.101032,153.161888,1
-26.455928,152.998514,1
-30.927259,153.076687,1
-29.7,152.9,1
-29.72,153.107,1
-33.325,151.365,1
-28.058217,153.338121,1
-26.623446,152.863688,1
-33.715459,150.909579,1
-27.490042,152.744065,1
-33.3249,151.365,1
-26.456124,152.998745,1
-33.3249,151.365,1
-33.3251,151.365,1
-34.75414,150.709536,1
-33.325,151.365,1
-26.1136,152.799,1
-33.397144,151.377846,1
-32.3916,152.324,1
-29.506055,152.823877,1
-33.509399,151.344227,1
-30.987244,151.593428,1
-33.6172,151.081,1
-27.5443,152.821,1
-28.112522,153.387336,1
-28.705,153.087,1
-35.4937,150.348,1
-33.3249,151.365,1
-30.3,153.0,1
-33.878906,151.167985,1
-26.1141,152.8,1
-26.562318,153.092651,1
-26.7467,152.995,1
-31.07901,152.851656,1
-35.3314,150.453,1
-33.325,151.365,1
-34.413717,150.818282,1
-26.585351,152.746767,1
-30.1396,153.191,1
-33.3245,151.365,1
-34.496129,150.777134,1
-16.5754,145.18,1
-34.496043,150.776572,1
-33.3251,151.364,1
-29.506322,152.824391,1
-31.4236,152.872,1
-33.4174,151.359,1
-17.392929,145.384099,1
-27.8493,153.161,1
-33.3244,151.365,1
-27.4569,152.975,1
-35.8276,150.172,1
-32.639,151.401,1
-29.505969,152.823812,1
-26.4376,152.667,1
-33.086853,151.420689,1
-33.608122,150.888184,1
-33.3249,151.365,1
-27.980489,153.18538,1
-34.493735,150.766459,1
-27.689427,153.109713,1
-17.27507,145.46942,1
-34.695125,150.836422,1
-28.7983,153.299,1
-30.101061,153.163133,1
-33.727046,151.236162,1
-26.6855,152.96,1
-32.986314,151.592807,1
-26.1135,152.799,1
-35.828,150.172,1
-27.9926,153.389,1
-34.10058,150.556682,1
-33.3244,151.365,1
-28.0949,153.375,1
-26.755584,153.033477,1
-26.248264,152.771944,1
-34.48921,150.897415,1
-28.396006,153.343293,1
-31.6114,152.711,1
-30.400705,152.726379,1
-27.613073,153.142882,1
-33.104232,151.540595,1
-16.515625,145.468325,1
-32.991625,151.722921,1
-33.3246,151.365,1
-33.239899,151.381219,1
-29.506298,152.824373,1
-26.5498,153.097,1
-35.7805,150.223,1
-33.755291,150.623651,1
-21.210648,148.966204,1
-33.70122,151.262982,1
-33.3249,151.365,1
-27.417923,152.920756,1
-26.621811,153.01209,1
-33.7407,150.949,1
-30.100716,153.161717,1
-31.5756,152.756,1
-33.8,151.1,1
-26.4562,152.999,1
-33.3249,151.365,1
-31.29188,152.863725,1
-33.325,151.365,1
-34.071562,151.058242,1
-33.3249,151.365,1
-27.7845,153.11,1
-16.7946,145.358,1
-16.7823,145.684,1
-33.7391,151.307,1
-30.904467,153.057562,1
-35.88185,150.065229,1
-19.167587,146.539747,1
-16.82752,145.631073,1
-33.3251,151.365,1
-30.10066,153.161726,1
-28.516161,153.529104,1
-27.6793,152.923,1
-30.3191,153.017,1
-33.325,151.365,1
-30.2666,153.137,1
-33.5121,151.373,1
-32.814239,151.460385,1
-32.0562,151.913,1
-19.3147,146.688,1
-35.8282,150.172,1
-29.506307,152.824314,1
-33.088164,151.445004,1
-33.0922,151.465,1
-27.778836,152.777391,1
-33.719,150.733,1
-26.452914,152.868473,1
-27.5171,152.818,1
-35.645244,150.09465,1
-30.3192,153.017,1
-30.3,153.0,1
-30.454596,152.891378,1
-24.2199,151.864,1
-30.022458,153.193045,1
-33.3242,151.365,1
-33.3246,151.365,1
-33.3248,151.365,1
-26.62,152.902,1
-30.1483,153.164,1
-33.3248,151.365,1
-28.469708,153.038568,1
-32.974416,151.715856,1
-33.4174,151.359,1
-27.9189,153.378,1
-24.8502,152.337,1
-28.3399,153.565,1
-33.464072,151.397139,1
-21.105265,148.944992,1
-24.0036,151.196,1
-28.881007,153.431188,1
-33.3247,151.365,1
-16.9894,145.412,1
-27.0304,153.072,1
-28.2654,152.432,1
-28.7047,153.088,1
-32.8784,151.642,1
-17.0495,145.791,1
-33.911882,151.184374,1
-26.6843,153.05,1
-33.3249,151.365,1
-26.989349,152.713365,1
-25.9053,152.601,1
-21.5462,149.144,1
-19.1522,146.847,1
-27.663579,153.073674,1
-30.1182,153.171,1
-32.0355,152.534,1
-26.4562,152.999,1
-32.99579,151.326492,1
-28.058194,153.337672,1
-27.6664,152.924,1
-33.674027,151.0587,1
-33.3251,151.365,1
-32.75343,151.628425,1
-26.5635,153.093,1
-33.3245,151.365,1
-33.325,151.365,1
-30.100684,153.161813,1
-33.325,151.365,1
-34.413608,150.818035,1
-29.5868,152.781,1
-26.731942,152.842065,1
-29.417279,153.270425,1
-33.3249,151.365,1
-27.741538,153.135892,1
-27.9683,153.192,1
-33.3245,151.365,1
-32.861678,151.810959,1
-33.246204,151.454036,1
-26.408127,152.989365,1
-33.509644,151.344084,1
-17.4051,145.423,1
-33.3245,151.365,1
-35.806063,150.226495,1
-27.94338,153.238047,1
-33.914228,151.140173,1
-33.3251,151.365,1
-33.3947,151.448,1
-26.4376,152.667,1
-26.4562,152.999,1
-33.133173,151.206323,1
-27.529616,152.755381,1
-31.5358,152.806,1
-33.9334,151.248,1
-33.9542,150.975,1
-19.1522,146.847,1
-31.974637,152.575723,1
-30.10077,153.163309,1
-29.75735,151.720494,1
-34.2536,150.945,1
-33.9828,151.072,1
-28.7275,153.17,1
-32.8,151.7,1
-33.8638,150.813,1
-34.8051,150.571,1
-33.809321,150.931478,1
-30.988393,151.593636,1
-33.674376,151.059058,1
-34.08017,151.018784,1
-25.6732,152.579,1
-33.649214,151.018896,1
-33.976624,151.067772,1
-33.3249,151.365,1
-30.100222,153.1627,1
-26.411041,152.902049,1
-31.720975,152.668471,1
-16.3121,145.398,1
-32.7538,151.376,1
-33.3369,151.374,1
-29.431564,153.257351,1
-33.435608,151.389062,1
-34.8087,150.591,1
-34.485062,150.775252,1
-27.668266,152.927455,1
-32.0584,152.284,1
-30.4586,153.007,1
-28.3995,153.425,1
-33.755451,150.623333,1
-27.30481,152.933413,1
-26.452922,152.868546,1
-27.576329,153.142303,1
-19.217773,146.756311,1
-26.114,152.8,1
-26.383743,153.029779,1
-16.5338,145.471,1
-31.2113,152.758,1
-26.123,152.617,1
-29.417176,153.270525,1
-33.837946,151.059614,1
-17.180864,145.455425,1
-26.7266,152.973,1
-27.874454,153.241852,1
-29.6073,152.642,1
-27.888777,153.023676,1
-26.4561,152.999,1
-16.827495,145.631032,1
-27.488934,152.915528,1
-27.529748,152.755421,1
-35.891763,150.068515,1
-33.3251,151.365,1
-21.105332,148.945116,1
-30.3617,151.084,1
-33.3251,151.365,1
-33.3245,151.365,1
-17.180984,145.455158,1
-21.105325,148.944953,1
-33.3245,151.365,1
-33.966823,150.867574,1
-33.3247,151.365,1
-33.623376,151.007436,1
-26.1135,152.799,1
-26.4562,152.999,1
-36.035018,146.991129,1
-33.755204,150.623701,1
-33.3823,151.395,1
-26.625021,152.980362,1
-33.086853,151.420687,1
-16.85306,145.746813,1
-27.6793,152.923,1
-33.4173,151.359,1
-35.485416,150.339055,1
-33.3246,151.365,1
-25.6729,152.579,1
-27.581874,152.893163,1
-33.398338,151.438354,1
-27.4619,152.883,1
-26.585185,152.746941,1
-33.325,151.365,1
-33.3249,151.365,1
-27.402772,152.787508,1
-27.914017,153.202575,1
-28.058253,153.337372,1
-32.9679,151.71,1
-33.3245,151.365,1
-33.3244,151.365,1
-16.533769,145.470745,1
-34.496422,150.762712,1
-26.4375,152.667,1
-24.42339,151.964814,1
-32.3452,152.447,1
-33.397539,151.377792,1
-16.8325,145.686,1
-33.3251,151.365,1
-33.714086,151.173646,1
-33.676151,151.184741,1
-27.474928,152.976636,1
-30.10073,153.163241,1
-27.5899,151.945,1
-33.618599,151.083393,1
-27.616157,152.866798,1
-20.4035,148.57,1
-26.55,153.096,1
-28.2729,153.405,1
-26.615,153.003,1
-32.526666,151.196953,1
-27.367034,152.980564,1
-30.101152,153.161952,1
-28.0647,153.165,1
-35.7805,150.223,1
-33.293,151.403,1
-33.325,151.365,1
-33.3249,151.365,1
-33.481098,150.700024,1
-34.038491,150.676645,1
-26.1519,152.668,1
-27.900578,153.403978,1
-33.3247,151.365,1
-20.4035,148.57,1
-19.1939,146.671,1
-26.1141,152.8,1
-34.03349,151.166445,1
-20.3239,148.617,1
-28.112336,153.385844,1
-19.262774,146.783123,1
-27.8495,153.161,1
-33.325,151.365,1
-19.186868,146.532007,1
-32.734,152.002,1
-33.755402,150.623249,1
-27.488693,152.915077,1
-33.3245,151.365,1
-25.32785,152.852037,1
-28.3723,153.293,1
-28.575826,153.511111,1
-33.699879,151.043393,1
-28.640461,153.555774,1
-26.1136,152.799,1
-33.756182,150.623356,1
-17.393,145.384,1
-33.3592,151.35,1
-26.446716,152.764832,1
-17.183502,145.540205,1
-32.8731,151.733,1
-33.133303,151.206421,1
-32.357837,151.780705,1
-28.705,153.088,1
-32.809,151.444,1
-33.950481,150.960393,1
-26.3881,152.855,1
-32.224406,152.201425,1
-32.9333,151.711,1
-33.3243,151.365,1
-26.550993,153.094395,1
-16.806554,145.63488,1
-34.2392,150.918,1
-33.8484,151.074,1
-33.3247,151.365,1
-32.061,151.916,1
-33.900828,151.23298,1
-31.7918,152.316,1
-32.97793,151.711073,1
-33.391238,151.328536,1
-27.450111,153.104213,1
-33.3246,151.365,1
-28.634766,153.253083,1
-27.6601,152.918,1
-26.6919,153.061,1
-26.561874,152.926976,1
-32.0723,152.301,1
-33.4014,151.462,1
-27.229997,153.011835,1
-29.3337,151.91,1
-25.8846,152.597,1
-30.6499,152.891,1
-29.752986,151.741012,1
-33.852,151.101,1
-16.829362,145.637497,1
-34.5545,150.735,1
-25.6988,152.624,1
-33.325,151.365,1
-32.758565,151.300727,1
-33.756432,150.618805,1
-34.3469,150.899,1
-26.114,152.8,1
-28.488327,153.481964,1
-33.0867,151.420921,1
-16.7823,145.685,1
-25.6725,152.578,1
-30.4814,152.879,1
-27.4755,152.976,1
-32.7693,151.581,1
-30.100192,153.163269,1
-33.246195,151.454088,1
-33.0867,151.420789,1
-26.1132,152.8,1
-25.2225,152.297,1
-32.9471,151.677,1
-30.4432,153.03,1
-28.5581,153.482,1
-26.4565,152.999,1
-33.325,151.365,1
-27.501955,152.913817,1
-33.325,151.365,1
-33.2854,151.399,1
-29.506305,152.824309,1
-25.6671,152.579,1
-30.313168,152.890487,1
-33.3246,151.365,1
-28.1499,153.325,1
-32.342256,152.538501,1
-33.3249,151.365,1
-31.816841,152.610603,1
-27.215072,153.032919,1
-26.4012,153.091,1
-27.0303,153.072,1
